Result_Num,Waku,Num,Horse_Name,Weight_for_Age,Jockey,Time,Popularity,Odds,Stable,Horse_Weight,Race_Id,Race_Date,Race_Time,Course,Weather,Course_Status,Top3,Horse_Sex,Horse_Old,Race_Month,Racetime_Class
14,7,15,ラブフォルテッシモ,52.0,土田,127.6,11,93.9,美浦田村,424,202506010805,20250125,12:30,芝2000m(右C),曇,良,0,2,3,01,1
10,5,10,ラーシャローム,57.0,石川,126.6,15,133.8,美浦奥村武,484,202506010805,20250125,12:30,芝2000m(右C),曇,良,0,1,3,01,1
17,3,6,リュトン,56.0,原,128.6,12,103.1,美浦蛯名正,468,202506010805,20250125,12:30,芝2000m(右C),曇,良,0,1,3,01,1
12,4,7,リワードパシオン,57.0,木幡巧,127.3,16,211.0,美浦勢司,452,202506010805,20250125,12:30,芝2000m(右C),曇,良,0,1,3,01,1
15,1,1,レジェンド,57.0,木幡育,128.3,8,27.7,栗東新谷,518,202506010805,20250125,12:30,芝2000m(右C),曇,良,0,1,3,01,1
1,4,4,クレーキング,57.0,ルメー,112.9,1,1.4,美浦中舘,484,202506010806,20250125,13:05,ダ1800m(右),曇,良,1,1,3,01,1
2,3,3,シャイニーシップ,57.0,キング,114.3,3,5.4,美浦畠山,488,202506010806,20250125,13:05,ダ1800m(右),曇,良,1,1,3,01,1
3,5,5,タマモトリノ,57.0,大野,114.4,5,16.0,美浦辻,494,202506010806,20250125,13:05,ダ1800m(右),曇,良,1,1,3,01,1
4,1,1,ダンツファイター,57.0,三浦,115.0,4,12.8,美浦蛯名正,556,202506010806,20250125,13:05,ダ1800m(右),曇,良,0,1,3,01,1
6,2,2,ヒットミー,55.0,戸崎圭,117.7,2,5.0,美浦鹿戸,480,202506010806,20250125,13:05,ダ1800m(右),曇,良,0,2,3,01,1
5,6,6,リュキア,57.0,木幡巧,117.2,6,26.0,美浦牧,472,202506010806,20250125,13:05,ダ1800m(右),曇,良,0,1,3,01,1
5,8,16,アルニラム,58.0,北村宏,71.9,10,29.0,美浦伊藤大,476,202506010807,20250125,13:35,ダ1200m(右),曇,良,0,1,4,01,1
15,6,11,イモータルフェイム,56.0,石川,74.2,9,25.9,美浦鹿戸,496,202506010807,20250125,13:35,ダ1200m(右),曇,良,0,2,6,01,1
7,4,8,イリュージョン,56.0,横山和,72.1,11,45.9,美浦西田,472,202506010807,20250125,13:35,ダ1200m(右),曇,良,0,2,5,01,1
4,3,6,オオタニサーン,58.0,キング,71.8,3,5.5,美浦堀,518,202506010807,20250125,13:35,ダ1200m(右),曇,良,0,1,4,01,1
6,2,4,キボウノホシ,58.0,内田博,72.1,2,4.6,美浦奥平,504,202506010807,20250125,13:35,ダ1200m(右),曇,良,0,0,6,01,1
3,7,13,クインズポラリス,53.0,長浜,71.8,4,6.1,美浦上原博,486,202506010807,20250125,13:35,ダ1200m(右),曇,良,1,2,4,01,1
14,1,2,サンマルヴァレー,56.0,岩部,74.1,14,235.9,美浦佐藤吉,474,202506010807,20250125,13:35,ダ1200m(右),曇,良,0,2,6,01,1
10,5,9,セイゲン,58.0,吉田豊,72.6,16,400.5,美浦中川,460,202506010807,20250125,13:35,ダ1200m(右),曇,良,0,0,6,01,1
8,1,1,タッカー,58.0,木幡巧,72.2,13,121.6,美浦清水英,476,202506010807,20250125,13:35,ダ1200m(右),曇,良,0,1,4,01,1
16,4,7,ダイチジェム,58.0,柴田大,74.6,15,324.7,美浦粕谷,526,202506010807,20250125,13:35,ダ1200m(右),曇,良,0,1,4,01,1
11,2,3,ドナレア,56.0,江田照,72.9,12,76.7,美浦高木,436,202506010807,20250125,13:35,ダ1200m(右),曇,良,0,2,4,01,1
13,3,5,ホーリーブライト,56.0,木幡初,73.7,7,23.8,美浦竹内,454,202506010807,20250125,13:35,ダ1200m(右),曇,良,0,2,4,01,1
1,6,12,マイレーヌ,55.0,横山琉,71.3,5,6.6,美浦斎藤誠,516,202506010807,20250125,13:35,ダ1200m(右),曇,良,1,2,5,01,1
12,7,14,マサノヒーロー,58.0,田辺,73.3,8,25.7,美浦大竹,474,202506010807,20250125,13:35,ダ1200m(右),曇,良,0,1,4,01,1
2,8,15,ロサンゼルス,58.0,三浦,71.5,1,3.9,美浦伊藤圭,522,202506010807,20250125,13:35,ダ1200m(右),曇,良,1,1,4,01,1
9,5,10,ローリーグローリー,56.0,菅原明,72.5,6,12.1,美浦蛯名正,476,202506010807,20250125,13:35,ダ1200m(右),曇,良,0,2,4,01,1
10,2,3,アオイコウキ,58.0,内田博,116.5,13,105.5,美浦古賀,520,202506010808,20250125,14:05,ダ1800m(右),曇,良,0,1,5,01,2
2,2,4,アースイオス,57.0,小林凌,115.1,7,16.1,美浦小西,532,202506010808,20250125,14:05,ダ1800m(右),曇,良,1,1,4,01,2
3,3,5,キャストロペペ,57.0,松岡,115.6,6,14.2,美浦堀内,470,202506010808,20250125,14:05,ダ1800m(右),曇,良,1,1,4,01,2
4,6,12,コッレヴェッキオ,57.0,吉田豊,115.6,2,7.6,美浦高橋文,476,202506010808,20250125,14:05,ダ1800m(右),曇,良,0,1,4,01,2
1,7,14,タイセイアディクト,57.0,戸崎圭,115.1,1,1.8,美浦池上,494,202506010808,20250125,14:05,ダ1800m(右),曇,良,1,1,4,01,2
14,4,7,トモジャシャトー,57.0,大野,118.0,12,100.9,美浦小笠,484,202506010808,20250125,14:05,ダ1800m(右),曇,良,0,1,4,01,2
8,5,10,プルメリアクヒオ,54.0,長浜,116.2,5,12.0,美浦深山,456,202506010808,20250125,14:05,ダ1800m(右),曇,良,0,1,4,01,2
12,1,2,ホウオウエニシ,58.0,丸田,117.1,14,255.1,美浦池上,478,202506010808,20250125,14:05,ダ1800m(右),曇,良,0,1,5,01,2
15,8,16,ホウオウプレシャス,58.0,野中,118.1,16,392.1,美浦天間,498,202506010808,20250125,14:05,ダ1800m(右),曇,良,0,1,5,01,2
5,7,13,マコタイガ,57.0,横山和,116.0,3,9.4,美浦小野,516,202506010808,20250125,14:05,ダ1800m(右),曇,良,0,1,4,01,2
6,5,9,マフィン,52.0,石神道,116.0,10,34.8,美浦大和田,418,202506010808,20250125,14:05,ダ1800m(右),曇,良,0,2,4,01,2
7,6,11,ミラクルキャッツ,56.0,キング,116.0,4,10.3,美浦堀,462,202506010808,20250125,14:05,ダ1800m(右),曇,良,0,2,5,01,2
13,3,6,ミランカ,55.0,柴田大,117.5,15,391.1,美浦岩戸,470,202506010808,20250125,14:05,ダ1800m(右),曇,良,0,2,4,01,2
9,4,8,ライクファーザー,57.0,武藤,116.4,9,29.7,美浦武藤,542,202506010808,20250125,14:05,ダ1800m(右),曇,良,0,1,4,01,2
11,1,1,ラムゼイテソーロ,57.0,木幡巧,116.9,8,20.7,美浦西田,538,202506010808,20250125,14:05,ダ1800m(右),曇,良,0,1,4,01,2
16,8,15,ロクシアス,57.0,菅原明,119.3,11,61.2,美浦国枝,496,202506010808,20250125,14:05,ダ1800m(右),曇,良,0,1,4,01,2
16,5,10,アーチーテソーロ,57.0,菅原明,103.8,7,34.7,美浦高木,490,202506010812,20250125,16:25,芝1600m(右外C),晴,良,0,1,3,01,2
7,3,6,ウーバーストロング,57.0,大野,96.7,5,14.3,美浦杉浦,472,202506010812,20250125,16:25,芝1600m(右外C),晴,良,0,1,3,01,2
6,2,3,エムティキング,57.0,石橋脩,96.6,11,85.4,美浦小野,430,202506010812,20250125,16:25,芝1600m(右外C),晴,良,0,1,3,01,2
4,6,12,エンゲルシュピール,55.0,横山和,96.2,2,4.0,美浦田村,448,202506010812,20250125,16:25,芝1600m(右外C),晴,良,0,2,3,01,2
14,1,2,オイセサン,52.0,佐藤,97.8,15,198.2,美浦鈴木伸,438,202506010812,20250125,16:25,芝1600m(右外C),晴,良,0,2,3,01,2
8,8,16,カウンターセブン,57.0,松岡,97.1,6,14.6,美浦村田,480,202506010812,20250125,16:25,芝1600m(右外C),晴,良,0,1,3,01,2
9,4,7,サイモングリット,57.0,北村宏,97.2,12,94.0,美浦勢司,464,202506010812,20250125,16:25,芝1600m(右外C),晴,良,0,1,3,01,2
13,1,1,スカイリスト,55.0,原田和,97.7,16,207.3,美浦小野,470,202506010812,20250125,16:25,芝1600m(右外C),晴,良,0,2,3,01,2
10,7,14,ティティナ,55.0,武藤,97.4,14,166.1,美浦和田郎,422,202506010812,20250125,16:25,芝1600m(右外C),晴,良,0,2,3,01,2
2,2,4,トレヴィ,55.0,ルメー,96.1,1,2.1,美浦木村,444,202506010812,20250125,16:25,芝1600m(右外C),晴,良,1,2,3,01,2
5,3,5,ノーブルライナー,57.0,内田博,96.5,9,50.8,美浦中川,490,202506010812,20250125,16:25,芝1600m(右外C),晴,良,0,1,3,01,2
3,4,8,フォルテム,54.0,長浜,96.1,3,5.0,美浦千葉,472,202506010812,20250125,16:25,芝1600m(右外C),晴,良,1,1,3,01,2
11,8,15,ペイシャアーサー,57.0,木幡巧,97.4,13,163.9,美浦本間,454,202506010812,20250125,16:25,芝1600m(右外C),晴,良,0,1,3,01,2
15,7,13,マーゴットゲイン,57.0,野中,98.1,10,80.6,美浦伊坂,460,202506010812,20250125,16:25,芝1600m(右外C),晴,良,0,1,3,01,2
12,6,11,ムーンレイデオ,55.0,吉田豊,97.7,8,50.1,美浦小野,428,202506010812,20250125,16:25,芝1600m(右外C),晴,良,0,2,3,01,2
1,5,9,ラブリージャブリー,55.0,三浦,96.1,4,13.5,美浦蛯名正,416,202506010812,20250125,16:25,芝1600m(右外C),晴,良,1,2,3,01,2
7,7,14,アイズミサクラ,54.0,高杉,74.5,9,36.9,栗東牧田,452,202507010801,20250125,10:01,ダ1200m(左),晴,良,0,2,3,01,0
1,1,1,エコロレオナ,55.0,岩田康,72.5,1,1.2,栗東森秀,434,202507010801,20250125,10:01,ダ1200m(左),晴,良,1,2,3,01,0
2,2,4,クライスラー,53.0,吉村,73.3,3,13.5,栗東中村,442,202507010801,20250125,10:01,ダ1200m(左),晴,良,1,2,3,01,0
10,5,9,グーフドリファール,55.0,古川吉,75.0,11,114.2,栗東安達,398,202507010801,20250125,10:01,ダ1200m(左),晴,良,0,2,3,01,0
13,3,6,ジャコエンペラー,57.0,城戸,75.9,15,362.5,栗東荒川,498,202507010801,20250125,10:01,ダ1200m(左),晴,良,0,1,3,01,0
6,5,10,スマートフランキー,57.0,幸,74.5,2,8.0,栗東石橋,496,202507010801,20250125,10:01,ダ1200m(左),晴,良,0,1,3,01,0
15,6,11,チョウハクタカ,55.0,国分優,77.3,13,231.2,栗東羽月,478,202507010801,20250125,10:01,ダ1200m(左),晴,良,0,2,3,01,0
5,8,16,テイエムバゴオウ,57.0,田中健,74.5,8,36.4,栗東木原,450,202507010801,20250125,10:01,ダ1200m(左),晴,良,0,1,3,01,0
4,4,7,テイエムパイロット,57.0,酒井,74.4,7,30.9,栗東木原,496,202507010801,20250125,10:01,ダ1200m(左),晴,良,0,1,3,01,0
14,6,12,ナックトライアンフ,57.0,嶋田,76.1,12,200.4,美浦杉浦,482,202507010801,20250125,10:01,ダ1200m(左),晴,良,0,1,3,01,0
11,2,3,ビレッジルミエール,52.0,鷲頭,75.1,6,26.3,美浦伊藤圭,448,202507010801,20250125,10:01,ダ1200m(左),晴,良,0,2,3,01,0
3,7,13,フェイトライン,57.0,団野,74.2,4,18.8,栗東斉藤崇,512,202507010801,20250125,10:01,ダ1200m(左),晴,良,1,1,3,01,0
12,8,15,メイショウテンテン,54.0,橋木,75.3,14,271.8,栗東牧浦,468,202507010801,20250125,10:01,ダ1200m(左),晴,良,0,1,3,01,0
8,1,2,ルミナヴィクター,57.0,坂井,74.7,5,23.0,栗東矢作,440,202507010801,20250125,10:01,ダ1200m(左),晴,良,0,1,3,01,0
9,3,5,ロベルタインパクト,55.0,高倉,75.0,10,59.3,美浦岩戸,496,202507010801,20250125,10:01,ダ1200m(左),晴,良,0,2,3,01,0
12,8,16,ウエスタンレーヴ,57.0,坂井,118.4,4,19.4,栗東矢作,500,202507010802,20250125,10:30,ダ1800m(左),晴,良,0,1,3,01,0
4,1,2,エッグハント,57.0,酒井,116.1,13,229.3,栗東小林,500,202507010802,20250125,10:30,ダ1800m(左),晴,良,0,1,3,01,0
10,3,6,エメラルドラグーン,57.0,水口,118.0,10,139.4,美浦伊藤伸,474,202507010802,20250125,10:30,ダ1800m(左),晴,良,0,1,3,01,0
9,6,11,グレートジーンズ,56.0,泉谷,117.8,14,327.0,栗東音無,456,202507010802,20250125,10:30,ダ1800m(左),晴,良,0,1,3,01,0
5,2,4,コウジョリョウゾク,57.0,荻野琢,116.2,12,163.0,栗東牧田,468,202507010802,20250125,10:30,ダ1800m(左),晴,良,0,1,3,01,0
7,8,15,コパノハワード,57.0,Ｍデム,116.2,5,29.2,栗東梅田,488,202507010802,20250125,10:30,ダ1800m(左),晴,良,0,1,3,01,0
14,4,8,ソラムパレード,57.0,岩田康,121.0,7,47.1,美浦久保田,480,202507010802,20250125,10:30,ダ1800m(左),晴,良,0,1,3,01,0
1,5,10,テスティモーネ,57.0,幸,115.4,2,4.4,栗東大根田,508,202507010802,20250125,10:30,ダ1800m(左),晴,良,1,1,3,01,0
8,2,3,トーラスキング,57.0,国分優,117.3,8,56.7,栗東庄野,444,202507010802,20250125,10:30,ダ1800m(左),晴,良,0,1,3,01,0
15,5,9,ブトラゲーニョ,57.0,菅原隆,123.0,15,377.8,美浦小手川,498,202507010802,20250125,10:30,ダ1800m(左),晴,良,0,1,3,01,0
3,7,13,ポセイドンバローズ,57.0,西村淳,115.8,6,32.1,栗東石坂,458,202507010802,20250125,10:30,ダ1800m(左),晴,良,1,1,3,01,0
6,1,1,マイネルラカイユ,57.0,嶋田,116.2,11,156.1,美浦天間,498,202507010802,20250125,10:30,ダ1800m(左),晴,良,0,1,3,01,0
2,6,12,ミラクルブルー,56.0,高杉,115.8,3,4.9,栗東小林,484,202507010802,20250125,10:30,ダ1800m(左),晴,良,1,1,3,01,0
13,4,7,メイショウカスガイ,57.0,角田和,120.0,1,1.5,栗東角田,504,202507010802,20250125,10:30,ダ1800m(左),晴,良,0,1,3,01,0
11,3,5,メイショウスゴウデ,57.0,高倉,118.3,9,130.7,栗東渡辺,450,202507010802,20250125,10:30,ダ1800m(左),晴,良,0,1,3,01,0
8,6,12,アクシオン,55.0,西村淳,88.1,8,50.6,栗東杉山佳,442,202507010803,20250125,11:05,ダ1400m(左),晴,良,0,2,3,01,1
4,7,13,ガールズデイアウト,55.0,Ａルメ,87.4,11,75.7,栗東吉村,470,202507010803,20250125,11:05,ダ1400m(左),晴,良,0,2,3,01,1
9,7,14,クレベール,55.0,幸,88.3,14,214.6,栗東寺島,460,202507010803,20250125,11:05,ダ1400m(左),晴,良,0,2,3,01,1
14,4,7,コパノマデリン,55.0,高倉,88.8,16,350.8,栗東渡辺,470,202507010803,20250125,11:05,ダ1400m(左),晴,良,0,2,3,01,1
5,1,1,コリエドール,55.0,団野,87.7,5,14.3,栗東茶木,450,202507010803,20250125,11:05,ダ1400m(左),晴,良,0,2,3,01,1
15,5,10,サンスノーホワイト,55.0,古川吉,89.0,13,187.0,栗東四位,422,202507010803,20250125,11:05,ダ1400m(左),晴,良,0,2,3,01,1
16,8,15,テイエムパンサー,55.0,田中健,90.3,12,128.8,栗東浜田,468,202507010803,20250125,11:05,ダ1400m(左),晴,良,0,2,3,01,1
1,3,6,ネーヴェフレスカ,55.0,坂井,86.0,1,2.5,栗東石坂,434,202507010803,20250125,11:05,ダ1400m(左),晴,良,1,2,3,01,1
10,5,9,フラッシュケリー,55.0,浜中,88.4,7,24.0,栗東緒方,460,202507010803,20250125,11:05,ダ1400m(左),晴,良,0,2,3,01,1
12,4,8,ブルーアロマ,55.0,太宰,88.5,10,64.3,栗東高橋亮,422,202507010803,20250125,11:05,ダ1400m(左),晴,良,0,2,3,01,1
6,2,4,ブロンドエール,53.0,吉村,88.0,6,19.7,栗東中村,418,202507010803,20250125,11:05,ダ1400m(左),晴,良,0,2,3,01,1
11,6,11,ミッキーティラミス,52.0,橋木,88.5,15,239.1,栗東高橋亮,398,202507010803,20250125,11:05,ダ1400m(左),晴,良,0,2,3,01,1
2,2,3,ミノリッチマイヤー,55.0,岩田康,87.1,4,6.5,栗東上村,442,202507010803,20250125,11:05,ダ1400m(左),晴,良,1,2,3,01,1
7,8,16,ミンストレルソング,54.0,高杉,88.0,2,3.6,栗東音無,456,202507010803,20250125,11:05,ダ1400m(左),晴,良,0,2,3,01,1
13,3,5,メイショウアキカゼ,55.0,角田和,88.6,3,5.9,栗東角田,464,202507010803,20250125,11:05,ダ1400m(左),晴,良,0,2,3,01,1
3,1,2,リアルクィーン,55.0,菱田,87.2,9,56.5,栗東石坂,442,202507010803,20250125,11:05,ダ1400m(左),晴,良,1,2,3,01,1
1,3,5,インディゴ,57.0,団野,116.4,1,4.5,栗東野中,482,202507010804,20250125,11:35,ダ1800m(左),晴,良,1,1,3,01,1
11,1,1,ウラルト,55.0,吉村,118.8,12,34.9,美浦田中剛,486,202507010804,20250125,11:35,ダ1800m(左),晴,良,0,1,3,01,1
10,7,13,カズナリ,57.0,岩田康,118.6,3,5.6,美浦中舘,488,202507010804,20250125,11:35,ダ1800m(左),晴,良,0,1,3,01,1
16,6,12,キッズムリブシ,57.0,高倉,124.8,15,170.3,栗東宮本,522,202507010804,20250125,11:35,ダ1800m(左),晴,良,0,1,3,01,1
4,8,16,クインズメレンゲ,55.0,小崎,117.6,5,9.8,栗東吉岡,450,202507010804,20250125,11:35,ダ1800m(左),晴,良,0,2,3,01,1
6,4,7,ゴールドプレミアム,56.0,泉谷,118.2,7,13.2,栗東大橋,452,202507010804,20250125,11:35,ダ1800m(左),晴,良,0,1,3,01,1
14,5,9,ザセンチュリー,57.0,浜中,119.9,2,5.4,栗東武英,514,202507010804,20250125,11:35,ダ1800m(左),晴,良,0,1,3,01,1
15,7,14,スターコンパス,57.0,井上,120.3,14,116.0,美浦根本,480,202507010804,20250125,11:35,ダ1800m(左),晴,良,0,1,3,01,1
13,8,15,テイエムジェネラル,57.0,田中健,119.6,16,185.7,栗東木原,504,202507010804,20250125,11:35,ダ1800m(左),晴,良,0,1,3,01,1
12,2,4,デルマカリスト,57.0,菱田,119.0,11,34.7,栗東音無,520,202507010804,20250125,11:35,ダ1800m(左),晴,良,0,1,3,01,1
8,4,8,トウシンバカラ,57.0,中井,118.3,13,55.1,美浦高柳瑞,530,202507010804,20250125,11:35,ダ1800m(左),晴,良,0,1,3,01,1
7,3,6,ノイエムジーク,57.0,水口,118.3,10,29.1,栗東須貝,492,202507010804,20250125,11:35,ダ1800m(左),晴,良,0,1,3,01,1
5,6,11,ヘルオブアライド,57.0,嶋田,118.2,9,23.1,美浦小笠,466,202507010804,20250125,11:35,ダ1800m(左),晴,良,0,1,3,01,1
3,1,2,ベルエアフォース,57.0,幸,117.3,6,10.1,栗東野中,518,202507010804,20250125,11:35,ダ1800m(左),晴,良,1,1,3,01,1
9,2,3,ベルジャッド,55.0,酒井,118.4,8,14.9,栗東高柳大,410,202507010804,20250125,11:35,ダ1800m(左),晴,良,0,2,3,01,1
2,5,10,ランツフート,57.0,Ｍデム,117.1,4,6.4,栗東大久保,464,202507010804,20250125,11:35,ダ1800m(左),晴,良,1,1,3,01,1
18,7,13,アカイツキ,55.0,秋山稔,86.1,16,357.1,栗東牧田,492,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,2,3,01,1
6,1,1,オーケーダイナ,53.0,吉村,82.7,10,34.5,栗東奥村豊,416,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,2,3,01,1
2,7,14,オールザレイジ,55.0,西村淳,82.3,2,3.5,栗東寺島,486,202507010805,20250125,12:20,芝1400m(左B),晴,良,1,2,3,01,1
13,4,7,カフジキームン,55.0,古川吉,83.6,9,34.2,栗東河嶋,452,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,2,3,01,1
16,3,5,グラスビーチ,57.0,小崎,84.4,15,275.0,栗東池江,486,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,1,3,01,1
8,8,17,コンタンゴ,56.0,高杉,83.1,8,23.6,栗東藤原,426,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,1,3,01,1
17,2,4,コントリビュート,54.0,鷲頭,85.3,18,476.5,栗東大根田,470,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,1,3,01,1
15,7,15,ゴルティス,55.0,酒井,84.3,17,372.3,栗東藤野,438,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,2,3,01,1
11,8,18,ジョーブラック,57.0,浜中,83.5,4,13.4,栗東清水久,486,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,1,3,01,1
5,8,16,ゼンダンハヤブサ,57.0,団野,82.5,3,5.4,栗東佐々木,444,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,1,3,01,1
1,3,6,チムグクル,57.0,坂井,82.1,1,2.6,栗東福永,422,202507010805,20250125,12:20,芝1400m(左B),晴,良,1,1,3,01,1
9,4,8,ピカッティー,55.0,Ｍデム,83.2,11,74.0,栗東森田,456,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,2,3,01,1
14,6,12,ブラックラリア,55.0,岩田康,83.6,14,164.2,美浦斎藤誠,484,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,2,3,01,1
7,5,10,プラウドメアリー,55.0,川又,82.7,12,92.6,栗東杉山佳,416,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,2,3,01,1
10,2,3,マルーンベレー,57.0,Ａルメ,83.3,7,19.7,栗東武英,440,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,1,3,01,1
4,6,11,ルジャーダ,55.0,幸,82.4,6,17.2,栗東河内,478,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,2,3,01,1
3,5,9,ワインクーラー,55.0,菱田,82.3,5,14.6,栗東石橋,454,202507010805,20250125,12:20,芝1400m(左B),晴,良,1,2,3,01,1
12,1,2,ヴェリーヌ,52.0,橋木,83.6,13,131.6,美浦上原博,398,202507010805,20250125,12:20,芝1400m(左B),晴,良,0,2,3,01,1
5,8,16,エイシンカリス,55.0,川又,96.6,12,55.3,栗東吉村,424,202507010806,20250125,12:55,芝1600m(左B),晴,良,0,2,3,01,1
10,7,13,オレンジジュース,55.0,国分優,97.2,15,146.7,栗東辻野,402,202507010806,20250125,12:55,芝1600m(左B),晴,良,0,2,3,01,1
12,4,7,クイーンパレス,55.0,太宰,97.7,14,79.0,栗東高橋亮,388,202507010806,20250125,12:55,芝1600m(左B),晴,良,0,2,3,01,1
1,1,1,グローリーリンク,55.0,岩田康,95.5,2,4.3,栗東吉岡,514,202507010806,20250125,12:55,芝1600m(左B),晴,良,1,2,3,01,1
7,7,14,サラダ,55.0,Ａルメ,96.9,9,25.7,栗東武英,442,202507010806,20250125,12:55,芝1600m(左B),晴,良,0,2,3,01,1
8,6,12,ショウリュウシエル,55.0,角田和,96.9,11,54.2,栗東佐々木,474,202507010806,20250125,12:55,芝1600m(左B),晴,良,0,2,3,01,1
3,5,10,ジョワイユノエル,55.0,浜中,96.4,4,7.8,栗東辻野,464,202507010806,20250125,12:55,芝1600m(左B),晴,良,1,2,3,01,1
13,2,3,バイオサファイア,55.0,団野,98.0,7,20.2,栗東中村,392,202507010806,20250125,12:55,芝1600m(左B),晴,良,0,2,3,01,1
15,1,2,バーチャルアイドル,55.0,Ｍデム,98.3,6,18.7,栗東新谷,402,202507010806,20250125,12:55,芝1600m(左B),晴,良,0,2,3,01,1
6,4,8,フェアリーグレン,55.0,幸,96.9,8,20.5,栗東吉田,428,202507010806,20250125,12:55,芝1600m(左B),晴,良,0,2,3,01,1
11,5,9,マイクインダム,55.0,西村淳,97.4,1,3.0,栗東中内田,472,202507010806,20250125,12:55,芝1600m(左B),晴,良,0,2,3,01,1
4,3,6,マーゴットカーラ,55.0,菱田,96.4,5,13.3,栗東石坂,420,202507010806,20250125,12:55,芝1600m(左B),晴,良,0,2,3,01,1
9,2,4,ラインピクシー,55.0,酒井,96.9,13,56.5,栗東長谷川,474,202507010806,20250125,12:55,芝1600m(左B),晴,良,0,2,3,01,1
14,3,5,ラムセスノムスメ,54.0,高杉,98.1,10,43.6,栗東梅田,424,202507010806,20250125,12:55,芝1600m(左B),晴,良,0,2,3,01,1
16,6,11,ルークピオーネ,55.0,古川吉,98.8,16,343.1,栗東畑端,458,202507010806,20250125,12:55,芝1600m(左B),晴,良,0,2,3,01,1
2,8,15,ヴァイスクレー,53.0,吉村,96.4,3,4.9,栗東奥村豊,436,202507010806,20250125,12:55,芝1600m(左B),晴,良,1,2,3,01,1
2,8,14,アルゴナヴィス,57.0,団野,113.4,1,2.3,栗東池江,482,202507010807,20250125,13:25,ダ1800m(左),晴,良,1,1,4,01,1
11,6,11,ウィルソンウェイ,57.0,国分優,115.5,13,185.2,栗東小椋,466,202507010807,20250125,13:25,ダ1800m(左),晴,良,0,1,4,01,1
5,5,8,ウェイトゥゴー,55.0,横山典,113.7,7,26.2,栗東昆,464,202507010807,20250125,13:25,ダ1800m(左),晴,良,0,2,4,01,1
9,7,13,キタサンシデン,56.0,高杉,114.6,5,24.2,栗東本田,512,202507010807,20250125,13:25,ダ1800m(左),晴,良,0,1,4,01,1
10,4,6,グレイスオブゴッド,56.0,中井,114.6,15,390.6,栗東緒方,482,202507010807,20250125,13:25,ダ1800m(左),晴,良,0,2,5,01,1
4,1,1,コスモフレディ,57.0,Ａルメ,113.7,9,56.6,美浦水野,468,202507010807,20250125,13:25,ダ1800m(左),晴,良,0,1,4,01,1
13,5,9,サマーアゲイン,57.0,高倉,116.0,8,32.6,栗東渡辺,490,202507010807,20250125,13:25,ダ1800m(左),晴,良,0,1,4,01,1
8,7,12,タナバタ,57.0,酒井,114.2,11,87.3,美浦武井,492,202507010807,20250125,13:25,ダ1800m(左),晴,良,0,1,4,01,1
7,4,7,ハギノカノア,58.0,菱田,114.1,10,62.9,栗東鮫島,494,202507010807,20250125,13:25,ダ1800m(左),晴,良,0,1,5,01,1
1,2,3,ヒロノラメール,57.0,西村淳,113.1,2,3.4,栗東宮地,488,202507010807,20250125,13:25,ダ1800m(左),晴,良,1,1,4,01,1
15,3,5,ピュアマークス,58.0,古川吉,117.3,12,124.6,栗東畑端,504,202507010807,20250125,13:25,ダ1800m(左),晴,良,0,1,5,01,1
3,3,4,ペネトレイトゴー,56.0,吉村,113.6,3,4.5,栗東森秀,442,202507010807,20250125,13:25,ダ1800m(左),晴,良,1,0,5,01,1
6,2,2,ミッキーストライク,57.0,坂井,114.0,4,9.3,栗東矢作,522,202507010807,20250125,13:25,ダ1800m(左),晴,良,0,1,4,01,1
12,6,10,メンドロントット,57.0,嶋田,115.6,14,370.2,美浦杉浦,554,202507010807,20250125,13:25,ダ1800m(左),晴,良,0,1,4,01,1
14,8,15,ワオン,57.0,幸,116.0,6,25.5,美浦武藤,486,202507010807,20250125,13:25,ダ1800m(左),晴,良,0,1,4,01,1
14,7,13,アルジェンタージョ,55.0,Ｍデム,85.6,7,31.9,美浦伊藤圭,464,202507010808,20250125,13:55,ダ1400m(左),晴,良,0,2,4,01,1
2,1,2,アンジュフィールド,55.0,高杉,84.0,3,5.9,栗東矢作,458,202507010808,20250125,13:55,ダ1400m(左),晴,良,1,2,5,01,1
4,2,3,カフェニクス,55.0,浜中,84.4,2,3.7,美浦中舘,488,202507010808,20250125,13:55,ダ1400m(左),晴,良,0,2,4,01,1
9,5,10,コパノエビータ,55.0,菱田,85.2,15,164.0,美浦手塚,412,202507010808,20250125,13:55,ダ1400m(左),晴,良,0,2,4,01,1
3,6,11,タガノミスト,55.0,幸,84.2,5,7.2,栗東渡辺,478,202507010808,20250125,13:55,ダ1400m(左),晴,良,1,2,4,01,1
